point,call_count
2024-04-20 06:08:00,71495.5
2024-04-20 06:09:00,72997.0
2024-04-20 06:10:00,69650.0
2024-04-20 06:11:00,67597.5
2024-04-20 06:12:00,65694.0
2024-04-20 06:13:00,65353.5
2024-04-20 06:14:00,65473.5
2024-04-20 06:15:00,64444.0
2024-04-20 06:16:00,64631.5
2024-04-20 06:17:00,66601.5
2024-04-20 06:18:00,68621.5
2024-04-20 06:19:00,68732.5
2024-04-20 06:20:00,66120.0
2024-04-20 06:21:00,64609.0
2024-04-20 06:22:00,65232.0
2024-04-20 06:23:00,65424.5
2024-04-20 06:24:00,66417.5
2024-04-20 06:25:00,66777.0
2024-04-20 06:26:00,67805.0
2024-04-20 06:27:00,69470.5
2024-04-20 06:28:00,70887.5
2024-04-20 06:29:00,72302.0
2024-04-20 06:30:00,69755.5
2024-04-20 06:31:00,67635.5
2024-04-20 06:32:00,69319.5
2024-04-20 06:33:00,70127.0
2024-04-20 06:34:00,70626.0
2024-04-20 06:35:00,70178.5
2024-04-20 06:36:00,68208.0
2024-04-20 06:37:00,68392.0
2024-04-20 06:38:00,69977.5
2024-04-20 06:39:00,71393.5
2024-04-20 06:40:00,71675.0
2024-04-20 06:41:00,71077.0
2024-04-20 06:42:00,72105.0
2024-04-20 06:43:00,74549.0
2024-04-20 06:44:00,77063.0
2024-04-20 06:45:00,76150.5
2024-04-20 06:46:00,74078.0
2024-04-20 06:47:00,74907.5
2024-04-20 06:48:00,74468.5
2024-04-20 06:49:00,72970.5
2024-04-20 06:50:00,71444.5
2024-04-20 06:51:00,68820.5
2024-04-20 06:52:00,71262.5
2024-04-20 06:53:00,79281.5
2024-04-20 06:54:00,79318.0
2024-04-20 06:55:00,75758.5
2024-04-20 06:56:00,80609.5
2024-04-20 06:57:00,83121.0
2024-04-20 06:58:00,78546.0
2024-04-20 06:59:00,75127.0
2024-04-20 07:00:00,76419.0
2024-04-20 07:01:00,78905.0
2024-04-20 07:02:00,79856.0
2024-04-20 07:03:00,77097.5
2024-04-20 07:04:00,73825.5
2024-04-20 07:05:00,77734.5
2024-04-20 07:06:00,81543.5
2024-04-20 07:07:00,84260.5
2024-04-20 07:08:00,84580.0
2024-04-20 07:09:00,82868.0
2024-04-20 07:10:00,82892.0
2024-04-20 07:11:00,82133.5
2024-04-20 07:12:00,80446.5
2024-04-20 07:13:00,77745.0
2024-04-20 07:14:00,80198.5
2024-04-20 07:15:00,81596.5
2024-04-20 07:16:00,79817.0
2024-04-20 07:17:00,81818.0
2024-04-20 07:18:00,86057.0
2024-04-20 07:19:00,88092.5
2024-04-20 07:20:00,84967.5
2024-04-20 07:21:00,82015.0
2024-04-20 07:22:00,82704.5
2024-04-20 07:23:00,82971.0
2024-04-20 07:24:00,83156.0
2024-04-20 07:25:00,83093.0
2024-04-20 07:26:00,82060.0
2024-04-20 07:27:00,82020.0
2024-04-20 07:28:00,85224.0
2024-04-20 07:29:00,90520.5
2024-04-20 07:30:00,93466.0
2024-04-20 07:31:00,92558.5
2024-04-20 07:32:00,90484.5
2024-04-20 07:33:00,89748.0
2024-04-20 07:34:00,92388.0
2024-04-20 07:35:00,93615.0
2024-04-20 07:36:00,92113.0
2024-04-20 07:37:00,95294.0
2024-04-20 07:38:00,98407.5
2024-04-20 07:39:00,97304.5
2024-04-20 07:40:00,96045.5
2024-04-20 07:41:00,97467.0
2024-04-20 07:42:00,98612.0
2024-04-20 07:43:00,97746.5
2024-04-20 07:44:00,99305.0
2024-04-20 07:45:00,100785.5
2024-04-20 07:46:00,98502.5
2024-04-20 07:47:00,97281.0
2024-04-20 07:48:00,96695.5
2024-04-20 07:49:00,97180.5
2024-04-20 07:50:00,98592.0
2024-04-20 07:51:00,100779.5
2024-04-20 07:52:00,100322.5
2024-04-20 07:53:00,96497.5
2024-04-20 07:54:00,96221.5
2024-04-20 07:55:00,95487.0
2024-04-20 07:56:00,96687.5
2024-04-20 07:57:00,99259.0
2024-04-20 07:58:00,98758.0
2024-04-20 07:59:00,93824.0
2024-04-20 08:00:00,90649.5
2024-04-20 08:01:00,95655.5
2024-04-20 08:02:00,95541.0
2024-04-20 08:03:00,90157.0
2024-04-20 08:04:00,89318.5
2024-04-20 08:05:00,90190.0
2024-04-20 08:06:00,90078.5
2024-04-20 08:07:00,89570.5
2024-04-20 08:08:00,88320.0
2024-04-20 08:09:00,90736.5
2024-04-20 08:10:00,92082.0
2024-04-20 08:11:00,91773.5
2024-04-20 08:12:00,92046.0
2024-04-20 08:13:00,89669.0
2024-04-20 08:14:00,90098.5
2024-04-20 08:15:00,93239.0
2024-04-20 08:16:00,93636.5
2024-04-20 08:17:00,93606.5
2024-04-20 08:18:00,92761.0
2024-04-20 08:19:00,88121.5
2024-04-20 08:20:00,86540.0
2024-04-20 08:21:00,91024.0
2024-04-20 08:22:00,92900.0
2024-04-20 08:23:00,90983.0
2024-04-20 08:24:00,89594.5
2024-04-20 08:25:00,86558.5
2024-04-20 08:26:00,84790.0
2024-04-20 08:27:00,87304.0
2024-04-20 08:28:00,91031.0
2024-04-20 08:29:00,94816.5
2024-04-20 08:30:00,96257.0
2024-04-20 08:31:00,96933.5
2024-04-20 08:32:00,101247.5
2024-04-20 08:33:00,107009.5
2024-04-20 08:34:00,111169.5
2024-04-20 08:35:00,111864.0
2024-04-20 08:36:00,108920.0
2024-04-20 08:37:00,106809.5
2024-04-20 08:38:00,106973.0
2024-04-20 08:39:00,103529.0
2024-04-20 08:40:00,102035.5
2024-04-20 08:41:00,101464.5
2024-04-20 08:42:00,102948.0
2024-04-20 08:43:00,109876.5
2024-04-20 08:44:00,110422.0
2024-04-20 08:45:00,107018.5
2024-04-20 08:46:00,109890.5
2024-04-20 08:47:00,113315.5
2024-04-20 08:48:00,115240.5
2024-04-20 08:49:00,118005.5
2024-04-20 08:50:00,118146.5
2024-04-20 08:51:00,118707.5
2024-04-20 08:52:00,120131.5
2024-04-20 08:53:00,116170.0
2024-04-20 08:54:00,114762.0
2024-04-20 08:55:00,119076.0
2024-04-20 08:56:00,119282.0
2024-04-20 08:57:00,118235.5
2024-04-20 08:58:00,117759.0
2024-04-20 08:59:00,116161.5
2024-04-20 09:00:00,110302.5
2024-04-20 09:01:00,105283.0
2024-04-20 09:02:00,107613.5
2024-04-20 09:03:00,112290.5
2024-04-20 09:04:00,113128.0
2024-04-20 09:05:00,111399.0
2024-04-20 09:06:00,110687.0
2024-04-20 09:07:00,110003.0
2024-04-20 09:08:00,110064.0
2024-04-20 09:09:00,113266.5
2024-04-20 09:10:00,113715.0
2024-04-20 09:11:00,110388.0
2024-04-20 09:12:00,111589.5
2024-04-20 09:13:00,109064.0
2024-04-20 09:14:00,105485.0
2024-04-20 09:15:00,108333.5
2024-04-20 09:16:00,110649.5
2024-04-20 09:17:00,109059.5
2024-04-20 09:18:00,105250.0
2024-04-20 09:19:00,104157.5
2024-04-20 09:20:00,104313.0
2024-04-20 09:21:00,103314.5
2024-04-20 09:22:00,108073.5
2024-04-20 09:23:00,112916.0
2024-04-20 09:24:00,111673.5
2024-04-20 09:25:00,110410.0
2024-04-20 09:26:00,113027.5
2024-04-20 09:27:00,125908.5
2024-04-20 09:28:00,136132.5
2024-04-20 09:29:00,137614.0
2024-04-20 09:30:00,135665.0
2024-04-20 09:31:00,130941.5
2024-04-20 09:32:00,134100.5
2024-04-20 09:33:00,144281.5
2024-04-20 09:34:00,149864.5
2024-04-20 09:35:00,151900.0
2024-04-20 09:36:00,156133.5
2024-04-20 09:37:00,160824.0
2024-04-20 09:38:00,164995.5
2024-04-20 09:39:00,168741.5
2024-04-20 09:40:00,169898.0
2024-04-20 09:41:00,170751.5
2024-04-20 09:42:00,174327.5
2024-04-20 09:43:00,175301.5
2024-04-20 09:44:00,179022.5
2024-04-20 09:45:00,182479.5
2024-04-20 09:46:00,187438.0
2024-04-20 09:47:00,192258.5
2024-04-20 09:48:00,194188.0
2024-04-20 09:49:00,193777.0
2024-04-20 09:50:00,187914.5
2024-04-20 09:51:00,188625.0
2024-04-20 09:52:00,193426.5
2024-04-20 09:53:00,190728.5
2024-04-20 09:54:00,183839.0
2024-04-20 09:55:00,179191.5
2024-04-20 09:56:00,176413.5
2024-04-20 09:57:00,172457.0
2024-04-20 09:58:00,166893.5
2024-04-20 09:59:00,162517.0
2024-04-20 10:00:00,160146.5
2024-04-20 10:01:00,152330.5
2024-04-20 10:02:00,143335.0
2024-04-20 10:03:00,142599.5
2024-04-20 10:04:00,146292.0
2024-04-20 10:05:00,145438.5
2024-04-20 10:06:00,138860.5
2024-04-20 10:07:00,133449.5
2024-04-20 10:08:00,131122.0
2024-04-20 10:09:00,135985.0
2024-04-20 10:10:00,137848.0
2024-04-20 10:11:00,133723.0
2024-04-20 10:12:00,129490.0
2024-04-20 10:13:00,124678.0
2024-04-20 10:14:00,118820.5
2024-04-20 10:15:00,116465.0
2024-04-20 10:16:00,118842.0
2024-04-20 10:17:00,123846.0
2024-04-20 10:18:00,128446.5
2024-04-20 10:19:00,129060.5
2024-04-20 10:20:00,125658.0
2024-04-20 10:21:00,123576.0
2024-04-20 10:22:00,124530.0
2024-04-20 10:23:00,124131.5
2024-04-20 10:24:00,126237.0
2024-04-20 10:25:00,128975.5
2024-04-20 10:26:00,125420.5
2024-04-20 10:27:00,120500.5
2024-04-20 10:28:00,121454.0
2024-04-20 10:29:00,119536.0
2024-04-20 10:30:00,112698.5
2024-04-20 10:31:00,112192.0
2024-04-20 10:32:00,112229.0
2024-04-20 10:33:00,109241.0
2024-04-20 10:34:00,108365.5
2024-04-20 10:35:00,110623.5
2024-04-20 10:36:00,114146.5
2024-04-20 10:37:00,116511.5
2024-04-20 10:38:00,117806.0
2024-04-20 10:39:00,113682.5
2024-04-20 10:40:00,111440.0
2024-04-20 10:41:00,114308.0
2024-04-20 10:42:00,118311.5
2024-04-20 10:43:00,120179.0
2024-04-20 10:44:00,116338.0
2024-04-20 10:45:00,112507.0
2024-04-20 10:46:00,114766.0
2024-04-20 10:47:00,116947.5
2024-04-20 10:48:00,117205.0
2024-04-20 10:49:00,119381.5
2024-04-20 10:50:00,122767.5
2024-04-20 10:51:00,128739.0
2024-04-20 10:52:00,132394.0
2024-04-20 10:53:00,131524.0
2024-04-20 10:54:00,124598.0
2024-04-20 10:55:00,118235.0
2024-04-20 10:56:00,121723.5
2024-04-20 10:57:00,126171.0
2024-04-20 10:58:00,123036.0
2024-04-20 10:59:00,120503.0
2024-04-20 11:00:00,120425.5
2024-04-20 11:01:00,116520.5
2024-04-20 11:02:00,113490.0
2024-04-20 11:03:00,116314.0
2024-04-20 11:04:00,121327.5
2024-04-20 11:05:00,118540.0
2024-04-20 11:06:00,113043.0
2024-04-20 11:07:00,110758.0
2024-04-20 11:08:00,112609.0
2024-04-20 11:09:00,121969.5
2024-04-20 11:10:00,123387.5
2024-04-20 11:11:00,120273.5
2024-04-20 11:12:00,122881.5
2024-04-20 11:13:00,124403.5
2024-04-20 11:14:00,121822.5
2024-04-20 11:15:00,118861.5
2024-04-20 11:16:00,118718.0
2024-04-20 11:17:00,119838.5
2024-04-20 11:18:00,121555.0
2024-04-20 11:19:00,121626.0
2024-04-20 11:20:00,119593.5
2024-04-20 11:21:00,115558.5
2024-04-20 11:22:00,112491.5
2024-04-20 11:23:00,111564.5
2024-04-20 11:24:00,108180.5
2024-04-20 11:25:00,106776.5
2024-04-20 11:26:00,109177.5
2024-04-20 11:27:00,111075.0
2024-04-20 11:28:00,111623.0
2024-04-20 11:29:00,110089.5
2024-04-20 11:30:00,109952.5
2024-04-20 11:31:00,110651.5
2024-04-20 11:32:00,109820.0
2024-04-20 11:33:00,109530.5
2024-04-20 11:34:00,113226.0
2024-04-20 11:35:00,119657.5
2024-04-20 11:36:00,121820.5
2024-04-20 11:37:00,117220.0
2024-04-20 11:38:00,114004.5
2024-04-20 11:39:00,117016.0
2024-04-20 11:40:00,119046.0
2024-04-20 11:41:00,117870.5
2024-04-20 11:42:00,120094.0
2024-04-20 11:43:00,120260.0
2024-04-20 11:44:00,118953.0
2024-04-20 11:45:00,119372.5
2024-04-20 11:46:00,118743.5
2024-04-20 11:47:00,119754.0
2024-04-20 11:48:00,119585.5
2024-04-20 11:49:00,120750.5
2024-04-20 11:50:00,125358.0
2024-04-20 11:51:00,129172.0
2024-04-20 11:52:00,128682.0
2024-04-20 11:53:00,126657.5
2024-04-20 11:54:00,128649.5
2024-04-20 11:55:00,131967.5
2024-04-20 11:56:00,133193.0
2024-04-20 11:57:00,134315.0
2024-04-20 11:58:00,136986.5
2024-04-20 11:59:00,140903.0
2024-04-20 12:00:00,137543.0
2024-04-20 12:01:00,134586.0
2024-04-20 12:02:00,134557.0
2024-04-20 12:03:00,129745.5
2024-04-20 12:04:00,128735.5
2024-04-20 12:05:00,127145.5
2024-04-20 12:06:00,124559.0
2024-04-20 12:07:00,123509.5
2024-04-20 12:08:00,121351.5
2024-04-20 12:09:00,121703.5
2024-04-20 12:10:00,120511.5
2024-04-20 12:11:00,120079.0
2024-04-20 12:12:00,122981.0
2024-04-20 12:13:00,119875.5
2024-04-20 12:14:00,118031.5
2024-04-20 12:15:00,117782.0
2024-04-20 12:16:00,113868.5
2024-04-20 12:17:00,115722.0
2024-04-20 12:18:00,119564.0
2024-04-20 12:19:00,119805.5
2024-04-20 12:20:00,119825.0
2024-04-20 12:21:00,119878.0
2024-04-20 12:22:00,119913.0
2024-04-20 12:23:00,117964.5
2024-04-20 12:24:00,116696.0
2024-04-20 12:25:00,116672.5
2024-04-20 12:26:00,113933.5
2024-04-20 12:27:00,110936.5
2024-04-20 12:28:00,112230.0
2024-04-20 12:29:00,115541.5
2024-04-20 12:30:00,117725.0
2024-04-20 12:31:00,123150.5
2024-04-20 12:32:00,124323.0
2024-04-20 12:33:00,120346.0
2024-04-20 12:34:00,119214.5
2024-04-20 12:35:00,117846.5
2024-04-20 12:36:00,116512.5
2024-04-20 12:37:00,118370.0
2024-04-20 12:38:00,122572.0
2024-04-20 12:39:00,125322.5
2024-04-20 12:40:00,125199.0
2024-04-20 12:41:00,127122.0
2024-04-20 12:42:00,128451.5
2024-04-20 12:43:00,124104.5
2024-04-20 12:44:00,123788.0
2024-04-20 12:45:00,125985.5
2024-04-20 12:46:00,127843.5
2024-04-20 12:47:00,131935.5
2024-04-20 12:48:00,131603.5
2024-04-20 12:49:00,132504.5
2024-04-20 12:50:00,134739.5
2024-04-20 12:51:00,132255.0
2024-04-20 12:52:00,129529.5
2024-04-20 12:53:00,124671.0
2024-04-20 12:54:00,123775.5
2024-04-20 12:55:00,128954.5
2024-04-20 12:56:00,131072.5
2024-04-20 12:57:00,132651.5
2024-04-20 12:58:00,136010.5
2024-04-20 12:59:00,135077.5
2024-04-20 13:00:00,130768.5
2024-04-20 13:01:00,126272.0
2024-04-20 13:02:00,121808.0
2024-04-20 13:03:00,118602.0
2024-04-20 13:04:00,116249.5
2024-04-20 13:05:00,115773.0
2024-04-20 13:06:00,119350.5
2024-04-20 13:07:00,121413.5
2024-04-20 13:08:00,120435.5
2024-04-20 13:09:00,123778.5
2024-04-20 13:10:00,126068.0
2024-04-20 13:11:00,126250.5
2024-04-20 13:12:00,132437.0
2024-04-20 13:13:00,133922.5
2024-04-20 13:14:00,131585.5
2024-04-20 13:15:00,131833.0
2024-04-20 13:16:00,128002.0
2024-04-20 13:17:00,122730.5
2024-04-20 13:18:00,121625.5
2024-04-20 13:19:00,122635.5
2024-04-20 13:20:00,120883.0
2024-04-20 13:21:00,117728.0
2024-04-20 13:22:00,116917.5
2024-04-20 13:23:00,120041.0
2024-04-20 13:24:00,120338.5
2024-04-20 13:25:00,117349.5
2024-04-20 13:26:00,117262.5
2024-04-20 13:27:00,119116.5
2024-04-20 13:28:00,118570.5
2024-04-20 13:29:00,118164.5
2024-04-20 13:30:00,119544.5
2024-04-20 13:31:00,118477.0
2024-04-20 13:32:00,115043.5
2024-04-20 13:33:00,115906.5
2024-04-20 13:34:00,115936.0
2024-04-20 13:35:00,114771.5
2024-04-20 13:36:00,117240.0
2024-04-20 13:37:00,120421.5
2024-04-20 13:38:00,122793.5
2024-04-20 13:39:00,121556.5
2024-04-20 13:40:00,118545.0
2024-04-20 13:41:00,117005.0
2024-04-20 13:42:00,117216.5
2024-04-20 13:43:00,117254.0
2024-04-20 13:44:00,119732.0
2024-04-20 13:45:00,119156.0
2024-04-20 13:46:00,115099.0
2024-04-20 13:47:00,116549.0
2024-04-20 13:48:00,118454.0
2024-04-20 13:49:00,120710.5
2024-04-20 13:50:00,124626.0
2024-04-20 13:51:00,124012.5
2024-04-20 13:52:00,125473.0
2024-04-20 13:53:00,126895.0
2024-04-20 13:54:00,125122.0
2024-04-20 13:55:00,127560.0
2024-04-20 13:56:00,127098.0
2024-04-20 13:57:00,126555.5
2024-04-20 13:58:00,128286.5
2024-04-20 13:59:00,131884.0
2024-04-20 14:00:00,133759.0
2024-04-20 14:01:00,127701.0
2024-04-20 14:02:00,122985.0
2024-04-20 14:03:00,123582.0
2024-04-20 14:04:00,121604.0
2024-04-20 14:05:00,121187.5
2024-04-20 14:06:00,126315.5
2024-04-20 14:07:00,126811.0
2024-04-20 14:08:00,124983.5
2024-04-20 14:09:00,123596.5
2024-04-20 14:10:00,118502.5
2024-04-20 14:11:00,117685.5
2024-04-20 14:12:00,118321.5
2024-04-20 14:13:00,116219.0
2024-04-20 14:14:00,117471.0
2024-04-20 14:15:00,118369.0
2024-04-20 14:16:00,121606.5
2024-04-20 14:17:00,126421.5
2024-04-20 14:18:00,128620.0
2024-04-20 14:19:00,127318.0
2024-04-20 14:20:00,128948.5
2024-04-20 14:21:00,135630.0
2024-04-20 14:22:00,134380.0
2024-04-20 14:23:00,129565.0
2024-04-20 14:24:00,129248.0
2024-04-20 14:25:00,127936.0
2024-04-20 14:26:00,127380.0
2024-04-20 14:27:00,128003.0
2024-04-20 14:28:00,127248.0
2024-04-20 14:29:00,129871.5
2024-04-20 14:30:00,133504.5
2024-04-20 14:31:00,130502.5
2024-04-20 14:32:00,128563.0
2024-04-20 14:33:00,131463.0
2024-04-20 14:34:00,132976.5
2024-04-20 14:35:00,130337.0
2024-04-20 14:36:00,125755.0
2024-04-20 14:37:00,123828.5
2024-04-20 14:38:00,123284.0
2024-04-20 14:39:00,121317.5
2024-04-20 14:40:00,121089.5
2024-04-20 14:41:00,118422.0
2024-04-20 14:42:00,115416.0
2024-04-20 14:43:00,118999.5
2024-04-20 14:44:00,124290.0
2024-04-20 14:45:00,127597.0
2024-04-20 14:46:00,126763.0
2024-04-20 14:47:00,126740.5
2024-04-20 14:48:00,126668.5
2024-04-20 14:49:00,127385.0
2024-04-20 14:50:00,134360.5
2024-04-20 14:51:00,141419.0
2024-04-20 14:52:00,141308.5
2024-04-20 14:53:00,137169.0
2024-04-20 14:54:00,136630.5
2024-04-20 14:55:00,137206.5
2024-04-20 14:56:00,136376.0
2024-04-20 14:57:00,135578.5
2024-04-20 14:58:00,132886.0
2024-04-20 14:59:00,132966.5
2024-04-20 15:00:00,132897.5
2024-04-20 15:01:00,132107.0
2024-04-20 15:02:00,133728.5
2024-04-20 15:03:00,133561.5
2024-04-20 15:04:00,136102.0
2024-04-20 15:05:00,138151.0
2024-04-20 15:06:00,135433.5
2024-04-20 15:07:00,130261.5
2024-04-20 15:08:00,123628.5
2024-04-20 15:09:00,122753.0
2024-04-20 15:10:00,127946.0
2024-04-20 15:11:00,129992.0
2024-04-20 15:12:00,127900.5
2024-04-20 15:13:00,127084.0
2024-04-20 15:14:00,128688.5
2024-04-20 15:15:00,126274.0
2024-04-20 15:16:00,124074.0
2024-04-20 15:17:00,123256.0
2024-04-20 15:18:00,121675.5
2024-04-20 15:19:00,121961.5
2024-04-20 15:20:00,118747.5
2024-04-20 15:21:00,118941.0
2024-04-20 15:22:00,120443.0
2024-04-20 15:23:00,118840.0
2024-04-20 15:24:00,118199.0
2024-04-20 15:25:00,117850.0
2024-04-20 15:26:00,115599.5
2024-04-20 15:27:00,113262.0
2024-04-20 15:28:00,113728.5
2024-04-20 15:29:00,114321.0
2024-04-20 15:30:00,116788.0
2024-04-20 15:31:00,116125.0
2024-04-20 15:32:00,117166.0
2024-04-20 15:33:00,122133.5
2024-04-20 15:34:00,119262.5
2024-04-20 15:35:00,115391.0
2024-04-20 15:36:00,119541.5
2024-04-20 15:37:00,123494.5
2024-04-20 15:38:00,122832.5
2024-04-20 15:39:00,120484.5
2024-04-20 15:40:00,121157.0
2024-04-20 15:41:00,123214.5
2024-04-20 15:42:00,120462.5
2024-04-20 15:43:00,118473.5
2024-04-20 15:44:00,122579.5
2024-04-20 15:45:00,127718.0
2024-04-20 15:46:00,126446.5
2024-04-20 15:47:00,123629.0
2024-04-20 15:48:00,124899.5
2024-04-20 15:49:00,128908.5
2024-04-20 15:50:00,128304.0
2024-04-20 15:51:00,127728.5
2024-04-20 15:52:00,131041.5
2024-04-20 15:53:00,128677.0
2024-04-20 15:54:00,126353.0
2024-04-20 15:55:00,126657.5
2024-04-20 15:56:00,127279.5
2024-04-20 15:57:00,130425.0
2024-04-20 15:58:00,131474.5
2024-04-20 15:59:00,130132.5
2024-04-20 16:00:00,130998.5
2024-04-20 16:01:00,133402.5
2024-04-20 16:02:00,130908.0
2024-04-20 16:03:00,128270.5
2024-04-20 16:04:00,131061.5
2024-04-20 16:05:00,133281.0
2024-04-20 16:06:00,135447.5
2024-04-20 16:07:00,134406.0
2024-04-20 16:08:00,128982.0
2024-04-20 16:09:00,129803.5
2024-04-20 16:10:00,133545.0
2024-04-20 16:11:00,131293.0
2024-04-20 16:12:00,130172.5
2024-04-20 16:13:00,131911.0
2024-04-20 16:14:00,128746.0
2024-04-20 16:15:00,124879.5
2024-04-20 16:16:00,128402.5
2024-04-20 16:17:00,129605.5
2024-04-20 16:18:00,126642.5
2024-04-20 16:19:00,126078.5
2024-04-20 16:20:00,126539.5
2024-04-20 16:21:00,126619.0
2024-04-20 16:22:00,126253.5
2024-04-20 16:23:00,120852.0
2024-04-20 16:24:00,118703.0
2024-04-20 16:25:00,122405.5
2024-04-20 16:26:00,120607.0
2024-04-20 16:27:00,116394.0
2024-04-20 16:28:00,117738.5
2024-04-20 16:29:00,121633.5
2024-04-20 16:30:00,118519.5
2024-04-20 16:31:00,114251.5
2024-04-20 16:32:00,117412.0
2024-04-20 16:33:00,125085.0
2024-04-20 16:34:00,128618.0
2024-04-20 16:35:00,131192.0
2024-04-20 16:36:00,131075.0
2024-04-20 16:37:00,126261.5
2024-04-20 16:38:00,120795.0
2024-04-20 16:39:00,118046.5
2024-04-20 16:40:00,119129.0
2024-04-20 16:41:00,120448.0
2024-04-20 16:42:00,119813.5
2024-04-20 16:43:00,118130.0
2024-04-20 16:44:00,118806.5
2024-04-20 16:45:00,117675.5
2024-04-20 16:46:00,117872.5
2024-04-20 16:47:00,121820.5
2024-04-20 16:48:00,127886.5
2024-04-20 16:49:00,130897.5
2024-04-20 16:50:00,128003.5
2024-04-20 16:51:00,126129.5
2024-04-20 16:52:00,124338.5
2024-04-20 16:53:00,125756.5
2024-04-20 16:54:00,128993.5
2024-04-20 16:55:00,127952.5
2024-04-20 16:56:00,125703.5
2024-04-20 16:57:00,126680.5
2024-04-20 16:58:00,129372.0
2024-04-20 16:59:00,129533.5
2024-04-20 17:00:00,127177.5
2024-04-20 17:01:00,127504.5
2024-04-20 17:02:00,124891.5
2024-04-20 17:03:00,122479.5
2024-04-20 17:04:00,126068.0
2024-04-20 17:05:00,130555.0
2024-04-20 17:06:00,134711.0
2024-04-20 17:07:00,133642.5
2024-04-20 17:08:00,131483.0
2024-04-20 17:09:00,130122.5
2024-04-20 17:10:00,129364.5
2024-04-20 17:11:00,129928.0
2024-04-20 17:12:00,129072.0
2024-04-20 17:13:00,126886.5
2024-04-20 17:14:00,127933.0
2024-04-20 17:15:00,127820.5
2024-04-20 17:16:00,127239.5
2024-04-20 17:17:00,127553.5
2024-04-20 17:18:00,125391.5
2024-04-20 17:19:00,126921.5
2024-04-20 17:20:00,126557.0
2024-04-20 17:21:00,124233.5
2024-04-20 17:22:00,125679.5
2024-04-20 17:23:00,125872.5
2024-04-20 17:24:00,126309.5
2024-04-20 17:25:00,125868.5
2024-04-20 17:26:00,120016.5
2024-04-20 17:27:00,116342.0
2024-04-20 17:28:00,118509.0
2024-04-20 17:29:00,122202.0
2024-04-20 17:30:00,125700.5
2024-04-20 17:31:00,127850.5
2024-04-20 17:32:00,129848.5
2024-04-20 17:33:00,131176.0
2024-04-20 17:34:00,129580.0
2024-04-20 17:35:00,133605.0
2024-04-20 17:36:00,139387.0
2024-04-20 17:37:00,130351.0
2024-04-20 17:38:00,122819.5
2024-04-20 17:39:00,123739.5
2024-04-20 17:40:00,126167.5
2024-04-20 17:41:00,126638.0
2024-04-20 17:42:00,125806.0
2024-04-20 17:43:00,128338.5
2024-04-20 17:44:00,131212.0
2024-04-20 17:45:00,132431.0
2024-04-20 17:46:00,127945.5
2024-04-20 17:47:00,124070.5
2024-04-20 17:48:00,126512.5
2024-04-20 17:49:00,124983.0
2024-04-20 17:50:00,120609.5
2024-04-20 17:51:00,121202.0
2024-04-20 17:52:00,120875.0
2024-04-20 17:53:00,123385.5
2024-04-20 17:54:00,126941.0
2024-04-20 17:55:00,127827.5
2024-04-20 17:56:00,129643.0
2024-04-20 17:57:00,129113.5
2024-04-20 17:58:00,126645.5
2024-04-20 17:59:00,129379.5
2024-04-20 18:00:00,134791.5
2024-04-20 18:01:00,136874.0
2024-04-20 18:02:00,140815.5
2024-04-20 18:03:00,142108.5
2024-04-20 18:04:00,140788.0
2024-04-20 18:05:00,142481.5
2024-04-20 18:06:00,139913.0
2024-04-20 18:07:00,139239.5
2024-04-20 18:08:00,135284.5
2024-04-20 18:09:00,127649.0
2024-04-20 18:10:00,126036.0
2024-04-20 18:11:00,126661.0
2024-04-20 18:12:00,126204.0
2024-04-20 18:13:00,126378.0
2024-04-20 18:14:00,126710.0
2024-04-20 18:15:00,126186.0
2024-04-20 18:16:00,127776.5
2024-04-20 18:17:00,125142.0
2024-04-20 18:18:00,125029.5
2024-04-20 18:19:00,131805.0
2024-04-20 18:20:00,135588.5
2024-04-20 18:21:00,138851.0
2024-04-20 18:22:00,141165.5
2024-04-20 18:23:00,139871.5
2024-04-20 18:24:00,138877.5
2024-04-20 18:25:00,136504.0
2024-04-20 18:26:00,132731.0
2024-04-20 18:27:00,130868.0
2024-04-20 18:28:00,130682.5
2024-04-20 18:29:00,130501.0
2024-04-20 18:30:00,134585.5
2024-04-20 18:31:00,134789.0
2024-04-20 18:32:00,129605.0
2024-04-20 18:33:00,129193.5
2024-04-20 18:34:00,126616.5
2024-04-20 18:35:00,123088.5
2024-04-20 18:36:00,121175.0
2024-04-20 18:37:00,122244.5
2024-04-20 18:38:00,125919.5
2024-04-20 18:39:00,126799.5
2024-04-20 18:40:00,129053.0
2024-04-20 18:41:00,129253.0
2024-04-20 18:42:00,127484.0
2024-04-20 18:43:00,128174.5
2024-04-20 18:44:00,128971.5
2024-04-20 18:45:00,127398.5
2024-04-20 18:46:00,128969.0
2024-04-20 18:47:00,134324.5
2024-04-20 18:48:00,132340.0
2024-04-20 18:49:00,130639.0
2024-04-20 18:50:00,136034.5
2024-04-20 18:51:00,140459.5
2024-04-20 18:52:00,140280.0
2024-04-20 18:53:00,134485.5
2024-04-20 18:54:00,134804.0
2024-04-20 18:55:00,136694.0
2024-04-20 18:56:00,130594.0
2024-04-20 18:57:00,128534.5
2024-04-20 18:58:00,133777.5
2024-04-20 18:59:00,144189.5
2024-04-20 19:00:00,153030.5
2024-04-20 19:01:00,155176.0
2024-04-20 19:02:00,154655.5
2024-04-20 19:03:00,157685.0
2024-04-20 19:04:00,162140.0
