point,web_response
2024-04-17 08:21:00,2815778.237
2024-04-17 08:22:00,2815591.373
2024-04-17 08:23:00,2775006.058
2024-04-17 08:24:00,2753187.868
2024-04-17 08:25:00,2732653.9
2024-04-17 08:26:00,2747522.169
2024-04-17 08:27:00,2765013.34
2024-04-17 08:28:00,2770697.744
2024-04-17 08:29:00,2754330.624
2024-04-17 08:30:00,2723869.747
2024-04-17 08:31:00,2719449.815
2024-04-17 08:32:00,2755474.462
2024-04-17 08:33:00,2736288.571
2024-04-17 08:34:00,2716776.174
2024-04-17 08:35:00,2745948.319
2024-04-17 08:36:00,2778505.915
2024-04-17 08:37:00,2743049.701
2024-04-17 08:38:00,2731010.522
2024-04-17 08:39:00,2735692.348
2024-04-17 08:40:00,2785289.347
2024-04-17 08:41:00,2822900.953
2024-04-17 08:42:00,2783141.618
2024-04-17 08:43:00,2787402.973
2024-04-17 08:44:00,2786079.803
2024-04-17 08:45:00,2757214.993
2024-04-17 08:46:00,2756742.628
2024-04-17 08:47:00,2780255.092
2024-04-17 08:48:00,2811472.237
2024-04-17 08:49:00,2815368.296
2024-04-17 08:50:00,2743790.845
2024-04-17 08:51:00,2704070.931
2024-04-17 08:52:00,2735579.659
2024-04-17 08:53:00,2748257.648
2024-04-17 08:54:00,2765278.13
2024-04-17 08:55:00,2804206.303
2024-04-17 08:56:00,2800534.094
2024-04-17 08:57:00,2755215.295
2024-04-17 08:58:00,2741285.624
2024-04-17 08:59:00,2800256.581
2024-04-17 09:00:00,2748650.345
2024-04-17 09:01:00,2711783.98
2024-04-17 09:02:00,2748661.323
2024-04-17 09:03:00,2746601.364
2024-04-17 09:04:00,2727336.449
2024-04-17 09:05:00,2765805.563
2024-04-17 09:06:00,2814874.448
2024-04-17 09:07:00,2795586.392
2024-04-17 09:08:00,2753363.27
2024-04-17 09:09:00,2724016.277
2024-04-17 09:10:00,2719751.29
2024-04-17 09:11:00,2746906.579
2024-04-17 09:12:00,2809141.719
2024-04-17 09:13:00,2785727.127
2024-04-17 09:14:00,2741774.023
2024-04-17 09:15:00,2769252.767
2024-04-17 09:16:00,2765360.645
2024-04-17 09:17:00,2765920.887
2024-04-17 09:18:00,2760776.16
2024-04-17 09:19:00,2731066.106
2024-04-17 09:20:00,2730789.786
2024-04-17 09:21:00,2743274.697
2024-04-17 09:22:00,2775913.564
2024-04-17 09:23:00,2805009.407
2024-04-17 09:24:00,2748917.916
2024-04-17 09:25:00,2745421.494
2024-04-17 09:26:00,2803010.546
2024-04-17 09:27:00,2771256.982
2024-04-17 09:28:00,2750919.528
2024-04-17 09:29:00,2794438.839
2024-04-17 09:30:00,2781915.942
2024-04-17 09:31:00,2743735.464
2024-04-17 09:32:00,2754374.04
2024-04-17 09:33:00,2774160.973
2024-04-17 09:34:00,2768122.198
2024-04-17 09:35:00,2798831.633
2024-04-17 09:36:00,2806079.343
2024-04-17 09:37:00,2868446.551
2024-04-17 09:38:00,2822917.653
2024-04-17 09:39:00,2739161.163
2024-04-17 09:40:00,2734408.698
2024-04-17 09:41:00,2742418.184
2024-04-17 09:42:00,2800349.638
2024-04-17 09:43:00,2826369.984
2024-04-17 09:44:00,2797125.683
2024-04-17 09:45:00,2860391.384
2024-04-17 09:46:00,2868446.39
2024-04-17 09:47:00,2784296.553
2024-04-17 09:48:00,2744875.449
2024-04-17 09:49:00,2747529.364
2024-04-17 09:50:00,2755244.263
2024-04-17 09:51:00,2807346.834
2024-04-17 09:52:00,2817493.531
2024-04-17 09:53:00,2765223.038
2024-04-17 09:54:00,2783647.42
2024-04-17 09:55:00,2764945.031
2024-04-17 09:56:00,2834076.246
2024-04-17 09:57:00,2818734.805
2024-04-17 09:58:00,2816033.577
2024-04-17 09:59:00,2819670.495
2024-04-17 10:00:00,2744998.284
2024-04-17 10:01:00,2726127.122
2024-04-17 10:02:00,2735660.399
2024-04-17 10:03:00,2760282.726
2024-04-17 10:04:00,2772938.68
2024-04-17 10:05:00,2756288.883
2024-04-17 10:06:00,2742816.566
2024-04-17 10:07:00,2754876.523
2024-04-17 10:08:00,2737295.339
2024-04-17 10:09:00,2743768.086
2024-04-17 10:10:00,2776944.397
2024-04-17 10:11:00,2794400.024
2024-04-17 10:12:00,2769182.301
2024-04-17 10:13:00,2731750.61
2024-04-17 10:14:00,2754793.697
2024-04-17 10:15:00,2787842.584
2024-04-17 10:16:00,2789038.76
2024-04-17 10:17:00,2806624.695
2024-04-17 10:18:00,2816479.172
2024-04-17 10:19:00,2804582.831
2024-04-17 10:20:00,2815084.253
2024-04-17 10:21:00,2816545.18
2024-04-17 10:22:00,2783200.315
2024-04-17 10:23:00,2733707.128
2024-04-17 10:24:00,2727657.452
2024-04-17 10:25:00,2746062.738
2024-04-17 10:26:00,2759274.039
2024-04-17 10:27:00,2752233.953
2024-04-17 10:28:00,2739843.611
2024-04-17 10:29:00,2763458.104
2024-04-17 10:30:00,2777732.472
2024-04-17 10:31:00,2733756.702
2024-04-17 10:32:00,2718460.028
2024-04-17 10:33:00,2739164.037
2024-04-17 10:34:00,2743998.875
2024-04-17 10:35:00,2739194.845
2024-04-17 10:36:00,2751647.835
2024-04-17 10:37:00,2744730.017
2024-04-17 10:38:00,2727592.563
2024-04-17 10:39:00,2770725.048
2024-04-17 10:40:00,2779121.201
2024-04-17 10:41:00,2799183.701
2024-04-17 10:42:00,2799137.274
2024-04-17 10:43:00,2769253.126
2024-04-17 10:44:00,2775518.614
2024-04-17 10:45:00,2743545.667
2024-04-17 10:46:00,2726831.425
2024-04-17 10:47:00,2746602.797
2024-04-17 10:48:00,2745638.724
2024-04-17 10:49:00,2722426.371
2024-04-17 10:50:00,2728178.537
2024-04-17 10:51:00,2710376.044
2024-04-17 10:52:00,2728832.584
2024-04-17 10:53:00,2762599.941
2024-04-17 10:54:00,2738616.856
2024-04-17 10:55:00,2771112.92
2024-04-17 10:56:00,2857919.78
2024-04-17 10:57:00,2796096.439
2024-04-17 10:58:00,2721400.917
2024-04-17 10:59:00,2731090.746
2024-04-17 11:00:00,2742205.147
2024-04-17 11:01:00,2781339.936
2024-04-17 11:02:00,2841916.761
2024-04-17 11:03:00,2807319.864
2024-04-17 11:04:00,2734596.111
2024-04-17 11:05:00,2786056.654
2024-04-17 11:06:00,2799088.629
2024-04-17 11:07:00,2772023.98
2024-04-17 11:08:00,2811779.699
2024-04-17 11:09:00,2846972.812
2024-04-17 11:10:00,2817115.334
2024-04-17 11:11:00,2784298.48
2024-04-17 11:12:00,2755667.122
2024-04-17 11:13:00,2761772.319
2024-04-17 11:14:00,2796601.329
2024-04-17 11:15:00,2769252.953
2024-04-17 11:16:00,2741251.81
2024-04-17 11:17:00,2731639.571
2024-04-17 11:18:00,2810535.998
2024-04-17 11:19:00,2801606.405
2024-04-17 11:20:00,2722493.829
2024-04-17 11:21:00,2726730.582
2024-04-17 11:22:00,2727399.382
2024-04-17 11:23:00,2762385.391
2024-04-17 11:24:00,2792569.718
2024-04-17 11:25:00,2770740.031
2024-04-17 11:26:00,2734101.285
2024-04-17 11:27:00,2729065.232
2024-04-17 11:28:00,2756174.149
2024-04-17 11:29:00,2769534.526
2024-04-17 11:30:00,2794226.307
2024-04-17 11:31:00,2785121.675
2024-04-17 11:32:00,2737278.002
2024-04-17 11:33:00,2741060.71
2024-04-17 11:34:00,2762347.32
2024-04-17 11:35:00,2745389.757
2024-04-17 11:36:00,2732767.464
2024-04-17 11:37:00,2810957.18
2024-04-17 11:38:00,2820429.882
2024-04-17 11:39:00,2777340.047
2024-04-17 11:40:00,2792579.075
2024-04-17 11:41:00,2803362.278
2024-04-17 11:42:00,2800705.411
2024-04-17 11:43:00,2767733.153
2024-04-17 11:44:00,2757678.695
2024-04-17 11:45:00,2783124.35
2024-04-17 11:46:00,2784655.416
2024-04-17 11:47:00,2769703.665
2024-04-17 11:48:00,2765831.722
2024-04-17 11:49:00,2801924.898
2024-04-17 11:50:00,2784511.454
2024-04-17 11:51:00,2754047.319
2024-04-17 11:52:00,2787727.305
2024-04-17 11:53:00,2809902.786
2024-04-17 11:54:00,2803628.526
2024-04-17 11:55:00,2798255.188
2024-04-17 11:56:00,2757046.88
2024-04-17 11:57:00,2723069.175
2024-04-17 11:58:00,2721784.803
2024-04-17 11:59:00,2777734.302
2024-04-17 12:00:00,2808644.171
2024-04-17 12:01:00,2765934.181
2024-04-17 12:02:00,2785709.784
2024-04-17 12:03:00,2807482.712
2024-04-17 12:04:00,2785954.328
2024-04-17 12:05:00,2791470.335
2024-04-17 12:06:00,2785258.412
2024-04-17 12:07:00,2776409.418
2024-04-17 12:08:00,2790377.734
2024-04-17 12:09:00,2858060.925
2024-04-17 12:10:00,2830901.288
2024-04-17 12:11:00,2790521.031
2024-04-17 12:12:00,2796828.906
2024-04-17 12:13:00,2775389.461
2024-04-17 12:14:00,2827098.252
2024-04-17 12:15:00,2797297.892
2024-04-17 12:16:00,2755617.549
2024-04-17 12:17:00,2779314.841
2024-04-17 12:18:00,2751529.111
2024-04-17 12:19:00,2802344.599
2024-04-17 12:20:00,2867669.095
2024-04-17 12:21:00,2813193.989
2024-04-17 12:22:00,2743588.251
2024-04-17 12:23:00,2750645.49
2024-04-17 12:24:00,2802758.916
2024-04-17 12:25:00,2783337.103
2024-04-17 12:26:00,2789350.659
2024-04-17 12:27:00,2813709.999
2024-04-17 12:28:00,2775528.584
2024-04-17 12:29:00,2774714.105
2024-04-17 12:30:00,2834402.726
2024-04-17 12:31:00,2813554.588
2024-04-17 12:32:00,2755202.061
2024-04-17 12:33:00,2789193.978
2024-04-17 12:34:00,2792354.88
2024-04-17 12:35:00,2786173.685
2024-04-17 12:36:00,2752772.675
2024-04-17 12:37:00,2728097.941
2024-04-17 12:38:00,2768089.388
2024-04-17 12:39:00,2765586.306
2024-04-17 12:40:00,2759398.491
2024-04-17 12:41:00,2760688.926
2024-04-17 12:42:00,2768049.241
2024-04-17 12:43:00,2755911.166
2024-04-17 12:44:00,2752439.893
2024-04-17 12:45:00,2767816.69
2024-04-17 12:46:00,2757352.723
2024-04-17 12:47:00,2778097.276
2024-04-17 12:48:00,2788085.343
2024-04-17 12:49:00,2818641.406
2024-04-17 12:50:00,2819343.078
2024-04-17 12:51:00,2769532.403
2024-04-17 12:52:00,2754602.91
2024-04-17 12:53:00,2750894.716
2024-04-17 12:54:00,2785960.179
2024-04-17 12:55:00,2811366.104
2024-04-17 12:56:00,2796596.737
2024-04-17 12:57:00,2787192.721
2024-04-17 12:58:00,2759093.223
2024-04-17 12:59:00,2777713.804
2024-04-17 13:00:00,2775662.922
2024-04-17 13:01:00,2780044.469
2024-04-17 13:02:00,2789695.213
2024-04-17 13:03:00,2767570.267
2024-04-17 13:04:00,2760991.776
2024-04-17 13:05:00,2764754.426
2024-04-17 13:06:00,2762230.008
2024-04-17 13:07:00,2796207.248
2024-04-17 13:08:00,2816524.116
2024-04-17 13:09:00,2753681.556
2024-04-17 13:10:00,2747872.371
2024-04-17 13:11:00,2732967.605
2024-04-17 13:12:00,2725662.491
2024-04-17 13:13:00,2808825.192
2024-04-17 13:14:00,2835352.185
2024-04-17 13:15:00,2795228.479
2024-04-17 13:16:00,2780663.07
2024-04-17 13:17:00,2730445.57
2024-04-17 13:18:00,2722344.586
2024-04-17 13:19:00,2742551.701
2024-04-17 13:20:00,2788744.839
2024-04-17 13:21:00,2795402.501
2024-04-17 13:22:00,2744818.946
2024-04-17 13:23:00,2748396.016
2024-04-17 13:24:00,2751277.03
2024-04-17 13:25:00,2730848.179
2024-04-17 13:26:00,2735426.17
2024-04-17 13:27:00,2768817.916
2024-04-17 13:28:00,2841353.062
2024-04-17 13:29:00,2793198.443
2024-04-17 13:30:00,2732891.635
2024-04-17 13:31:00,2730340.46
2024-04-17 13:32:00,2720453.919
2024-04-17 13:33:00,2747909.436
2024-04-17 13:34:00,2756410.281
2024-04-17 13:35:00,2741414.777
2024-04-17 13:36:00,2742532.593
2024-04-17 13:37:00,2746948.565
2024-04-17 13:38:00,2747019.764
2024-04-17 13:39:00,2746653.249
2024-04-17 13:40:00,2747177.145
2024-04-17 13:41:00,2788499.775
2024-04-17 13:42:00,2822826.103
2024-04-17 13:43:00,2749772.602
2024-04-17 13:44:00,2730572.113
2024-04-17 13:45:00,2748507.497
2024-04-17 13:46:00,2767906.721
2024-04-17 13:47:00,2754930.104
2024-04-17 13:48:00,2744727.118
2024-04-17 13:49:00,2822118.491
2024-04-17 13:50:00,2842621.118
2024-04-17 13:51:00,2776606.143
2024-04-17 13:52:00,2782669.229
2024-04-17 13:53:00,2815515.123
2024-04-17 13:54:00,2825520.638
2024-04-17 13:55:00,2815734.469
2024-04-17 13:56:00,2788964.337
2024-04-17 13:57:00,2772842.023
2024-04-17 13:58:00,2779670.515
2024-04-17 13:59:00,2772312.063
2024-04-17 14:00:00,2790278.285
2024-04-17 14:01:00,2771775.512
2024-04-17 14:02:00,2770236.37
2024-04-17 14:03:00,2813602.806
2024-04-17 14:04:00,2844031.865
2024-04-17 14:05:00,2799222.097
2024-04-17 14:06:00,2811221.844
2024-04-17 14:07:00,2854022.609
2024-04-17 14:08:00,2816579.607
2024-04-17 14:09:00,2750267.099
2024-04-17 14:10:00,2772229.552
2024-04-17 14:11:00,2813081.009
2024-04-17 14:12:00,2841046.333
2024-04-17 14:13:00,2774955.278
2024-04-17 14:14:00,2767960.364
2024-04-17 14:15:00,2800417.53
2024-04-17 14:16:00,2833001.762
2024-04-17 14:17:00,2807650.284
2024-04-17 14:18:00,2737164.13
2024-04-17 14:19:00,2794246.591
2024-04-17 14:20:00,2791887.871
2024-04-17 14:21:00,2746354.042
2024-04-17 14:22:00,2788929.815
2024-04-17 14:23:00,2816281.652
2024-04-17 14:24:00,2769065.618
2024-04-17 14:25:00,2776548.622
2024-04-17 14:26:00,2804933.061
2024-04-17 14:27:00,2800482.009
2024-04-17 14:28:00,2780044.181
2024-04-17 14:29:00,2759596.749
2024-04-17 14:30:00,2783143.286
2024-04-17 14:31:00,2807801.844
2024-04-17 14:32:00,2802166.167
2024-04-17 14:33:00,2771607.087
2024-04-17 14:34:00,2746596.807
2024-04-17 14:35:00,2773222.881
2024-04-17 14:36:00,2812942.401
2024-04-17 14:37:00,2833892.2
2024-04-17 14:38:00,2800594.142
2024-04-17 14:39:00,2760388.029
2024-04-17 14:40:00,2786636.727
2024-04-17 14:41:00,2838996.878
2024-04-17 14:42:00,2855348.487
2024-04-17 14:43:00,2870459.383
2024-04-17 14:44:00,2823296.045
2024-04-17 14:45:00,2813077.324
2024-04-17 14:46:00,2838222.754
2024-04-17 14:47:00,2810980.698
2024-04-17 14:48:00,2793978.703
2024-04-17 14:49:00,2778102.687
2024-04-17 14:50:00,2776629.55
2024-04-17 14:51:00,2784063.782
2024-04-17 14:52:00,2803514.964
2024-04-17 14:53:00,2804050.954
2024-04-17 14:54:00,2825224.39
2024-04-17 14:55:00,2784382.987
2024-04-17 14:56:00,2727248.634
2024-04-17 14:57:00,2740817.374
2024-04-17 14:58:00,2741545.751
2024-04-17 14:59:00,2751200.721
2024-04-17 15:00:00,2788433.392
2024-04-17 15:01:00,2829153.019
2024-04-17 15:02:00,2834625.936
2024-04-17 15:03:00,2821431.481
2024-04-17 15:04:00,2804966.436
2024-04-17 15:05:00,2793952.359
2024-04-17 15:06:00,2768912.019
2024-04-17 15:07:00,2741962.078
2024-04-17 15:08:00,2770285.861
2024-04-17 15:09:00,2760376.528
2024-04-17 15:10:00,2769345.234
2024-04-17 15:11:00,2786506.608
2024-04-17 15:12:00,2741375.19
2024-04-17 15:13:00,2789827.419
2024-04-17 15:14:00,2831745.107
2024-04-17 15:15:00,2793658.633
2024-04-17 15:16:00,2761703.809
2024-04-17 15:17:00,2792968.231
2024-04-17 15:18:00,2793272.408
2024-04-17 15:19:00,2736004.597
2024-04-17 15:20:00,2769078.795
2024-04-17 15:21:00,2843563.954
2024-04-17 15:22:00,2878570.597
2024-04-17 15:23:00,2842365.069
2024-04-17 15:24:00,2782139.438
2024-04-17 15:25:00,2770289.201
2024-04-17 15:26:00,2813293.364
2024-04-17 15:27:00,2839148.412
2024-04-17 15:28:00,2805954.917
2024-04-17 15:29:00,2771381.295
2024-04-17 15:30:00,2748920.575
2024-04-17 15:31:00,2787725.218
2024-04-17 15:32:00,2807287.964
2024-04-17 15:33:00,2814146.211
2024-04-17 15:34:00,2822488.526
2024-04-17 15:35:00,2750792.636
2024-04-17 15:36:00,2725702.555
2024-04-17 15:37:00,2790638.658
2024-04-17 15:38:00,2819898.026
2024-04-17 15:39:00,2798598.05
2024-04-17 15:40:00,2848687.74
2024-04-17 15:41:00,2830852.609
2024-04-17 15:42:00,2791191.609
2024-04-17 15:43:00,2767967.83
2024-04-17 15:44:00,2739510.741
2024-04-17 15:45:00,2754241.851
2024-04-17 15:46:00,2780123.631
2024-04-17 15:47:00,2766061.638
2024-04-17 15:48:00,2744219.048
2024-04-17 15:49:00,2753198.426
2024-04-17 15:50:00,2791438.431
2024-04-17 15:51:00,2810963.551
2024-04-17 15:52:00,2780439.023
2024-04-17 15:53:00,2758144.384
2024-04-17 15:54:00,2778025.599
2024-04-17 15:55:00,2767282.42
2024-04-17 15:56:00,2759340.69
2024-04-17 15:57:00,2729548.008
2024-04-17 15:58:00,2740139.626
2024-04-17 15:59:00,2778996.486
2024-04-17 16:00:00,2799361.332
2024-04-17 16:01:00,2844555.268
2024-04-17 16:02:00,2891896.443
2024-04-17 16:03:00,2823815.201
2024-04-17 16:04:00,2753766.056
2024-04-17 16:05:00,2759502.303
2024-04-17 16:06:00,2744657.661
2024-04-17 16:07:00,2810304.212
2024-04-17 16:08:00,2845929.626
2024-04-17 16:09:00,2765834.732
2024-04-17 16:10:00,2761463.562
2024-04-17 16:11:00,2779360.473
2024-04-17 16:12:00,2783022.715
2024-04-17 16:13:00,2834472.992
2024-04-17 16:14:00,2848873.07
2024-04-17 16:15:00,2785606.337
2024-04-17 16:16:00,2792151.492
2024-04-17 16:17:00,2827673.508
2024-04-17 16:18:00,2804991.903
2024-04-17 16:19:00,2777940.04
2024-04-17 16:20:00,2749495.892
2024-04-17 16:21:00,2782588.705
2024-04-17 16:22:00,2804193.051
2024-04-17 16:23:00,2762284.647
2024-04-17 16:24:00,2745537.566
2024-04-17 16:25:00,2738264.119
2024-04-17 16:26:00,2737129.37
2024-04-17 16:27:00,2760422.822
2024-04-17 16:28:00,2747619.353
2024-04-17 16:29:00,2738991.794
2024-04-17 16:30:00,2769404.516
2024-04-17 16:31:00,2766672.564
2024-04-17 16:32:00,2753677.417
2024-04-17 16:33:00,2783857.508
2024-04-17 16:34:00,2756191.877
2024-04-17 16:35:00,2719787.517
2024-04-17 16:36:00,2767185.913
2024-04-17 16:37:00,2872765.21
2024-04-17 16:38:00,2892529.033
2024-04-17 16:39:00,2802609.187
2024-04-17 16:40:00,2789737.609
2024-04-17 16:41:00,2819157.575
2024-04-17 16:42:00,2757435.223
2024-04-17 16:43:00,2722419.343
2024-04-17 16:44:00,2728666.364
2024-04-17 16:45:00,2742308.889
2024-04-17 16:46:00,2763088.668
2024-04-17 16:47:00,2757533.181
2024-04-17 16:48:00,2744321.654
2024-04-17 16:49:00,2733912.085
2024-04-17 16:50:00,2733078.529
2024-04-17 16:51:00,2751018.847
2024-04-17 16:52:00,2767225.782
2024-04-17 16:53:00,2850484.741
2024-04-17 16:54:00,2823723.05
2024-04-17 16:55:00,2767630.267
2024-04-17 16:56:00,2778602.914
2024-04-17 16:57:00,2745508.512
2024-04-17 16:58:00,2747669.69
2024-04-17 16:59:00,2744840.679
2024-04-17 17:00:00,2741891.517
2024-04-17 17:01:00,2795344.7
2024-04-17 17:02:00,2835744.531
2024-04-17 17:03:00,2798800.511
2024-04-17 17:04:00,2748506.37
2024-04-17 17:05:00,2742431.71
2024-04-17 17:06:00,2757419.946
2024-04-17 17:07:00,2808723.819
2024-04-17 17:08:00,2823776.264
2024-04-17 17:09:00,2790671.029
2024-04-17 17:10:00,2754201.624
2024-04-17 17:11:00,2746634.073
2024-04-17 17:12:00,2755773.418
2024-04-17 17:13:00,2786945.333
2024-04-17 17:14:00,2770441.387
2024-04-17 17:15:00,2790498.564
2024-04-17 17:16:00,2838562.281
2024-04-17 17:17:00,2765695.696
2024-04-17 17:18:00,2750197.257
2024-04-17 17:19:00,2761497.316
2024-04-17 17:20:00,2773588.232
2024-04-17 17:21:00,2750289.15
2024-04-17 17:22:00,2757954.799
2024-04-17 17:23:00,2762591.761
2024-04-17 17:24:00,2752780.503
2024-04-17 17:25:00,2745998.744
2024-04-17 17:26:00,2733269.828
2024-04-17 17:27:00,2723217.894
2024-04-17 17:28:00,2735471.48
2024-04-17 17:29:00,2751538.371
2024-04-17 17:30:00,2771584.62
2024-04-17 17:31:00,2776604.054
2024-04-17 17:32:00,2792797.057
2024-04-17 17:33:00,2798460.027
2024-04-17 17:34:00,2761549.363
2024-04-17 17:35:00,2780961.509
2024-04-17 17:36:00,2837516.812
2024-04-17 17:37:00,2869579.183
2024-04-17 17:38:00,2807620.298
2024-04-17 17:39:00,2740776.411
2024-04-17 17:40:00,2758000.086
2024-04-17 17:41:00,2806588.129
2024-04-17 17:42:00,2821387.297
2024-04-17 17:43:00,2816087.178
2024-04-17 17:44:00,2812786.853
2024-04-17 17:45:00,2780982.137
2024-04-17 17:46:00,2792116.25
2024-04-17 17:47:00,2789494.057
2024-04-17 17:48:00,2736926.894
2024-04-17 17:49:00,2758941.847
2024-04-17 17:50:00,2797190.136
2024-04-17 17:51:00,2802926.053
2024-04-17 17:52:00,2775156.278
2024-04-17 17:53:00,2786033.783
2024-04-17 17:54:00,2790179.834
2024-04-17 17:55:00,2777499.869
2024-04-17 17:56:00,2770517.186
2024-04-17 17:57:00,2772977.571
2024-04-17 17:58:00,2770850.248
2024-04-17 17:59:00,2737800.886
2024-04-17 18:00:00,2773991.337
2024-04-17 18:01:00,2775537.785
2024-04-17 18:02:00,2780931.923
2024-04-17 18:03:00,2783498.553
2024-04-17 18:04:00,2758023.021
2024-04-17 18:05:00,2752284.794
2024-04-17 18:06:00,2756469.089
2024-04-17 18:07:00,2775045.36
2024-04-17 18:08:00,2792235.295
2024-04-17 18:09:00,2824804.23
2024-04-17 18:10:00,2804966.318
2024-04-17 18:11:00,2744546.57
2024-04-17 18:12:00,2741506.1
2024-04-17 18:13:00,2780953.477
2024-04-17 18:14:00,2769228.276
2024-04-17 18:15:00,2780356.244
2024-04-17 18:16:00,2781194.626
2024-04-17 18:17:00,2780810.177
2024-04-17 18:18:00,2786331.444
2024-04-17 18:19:00,2743548.689
2024-04-17 18:20:00,2750864.218
2024-04-17 18:21:00,2782001.005
2024-04-17 18:22:00,2789698.79
2024-04-17 18:23:00,2773424.316
2024-04-17 18:24:00,2752956.819
2024-04-17 18:25:00,2736168.348
2024-04-17 18:26:00,2736567.209
2024-04-17 18:27:00,2728068.265
2024-04-17 18:28:00,2767961.621
2024-04-17 18:29:00,2808686.285
2024-04-17 18:30:00,2780362.917
2024-04-17 18:31:00,2787815.611
2024-04-17 18:32:00,2811358.84
2024-04-17 18:33:00,2797069.962
2024-04-17 18:34:00,2763626.978
2024-04-17 18:35:00,2768442.208
2024-04-17 18:36:00,2821610.827
2024-04-17 18:37:00,2815704.312
2024-04-17 18:38:00,2789908.138
2024-04-17 18:39:00,2779274.73
2024-04-17 18:40:00,2796658.265
2024-04-17 18:41:00,2766761.879
2024-04-17 18:42:00,2775797.441
2024-04-17 18:43:00,2804276.55
2024-04-17 18:44:00,2795915.541
2024-04-17 18:45:00,2794240.833
2024-04-17 18:46:00,2779796.09
2024-04-17 18:47:00,2764494.488
2024-04-17 18:48:00,2772588.674
2024-04-17 18:49:00,2767317.725
2024-04-17 18:50:00,2750451.369
2024-04-17 18:51:00,2763009.608
2024-04-17 18:52:00,2802032.914
2024-04-17 18:53:00,2820750.753
2024-04-17 18:54:00,2762124.325
2024-04-17 18:55:00,2746695.255
2024-04-17 18:56:00,2758621.962
2024-04-17 18:57:00,2792419.301
2024-04-17 18:58:00,2848129.923
2024-04-17 18:59:00,2852730.523
2024-04-17 19:00:00,2818974.492
2024-04-17 19:01:00,2779962.001
2024-04-17 19:02:00,2766546.739
2024-04-17 19:03:00,2777536.226
2024-04-17 19:04:00,2807512.476
2024-04-17 19:05:00,2819290.236
2024-04-17 19:06:00,2842961.664
2024-04-17 19:07:00,2852533.033
2024-04-17 19:08:00,2848139.908
2024-04-17 19:09:00,2807575.672
2024-04-17 19:10:00,2741420.572
2024-04-17 19:11:00,2745077.71
2024-04-17 19:12:00,2801597.22
2024-04-17 19:13:00,2829444.124
2024-04-17 19:14:00,2793502.203
2024-04-17 19:15:00,2753781.439
2024-04-17 19:16:00,2755198.686
2024-04-17 19:17:00,2763045.192
2024-04-17 19:18:00,2765948.071
2024-04-17 19:19:00,2768265.129
2024-04-17 19:20:00,2802761.305
2024-04-17 19:21:00,2805463.878
2024-04-17 19:22:00,2757532.58
2024-04-17 19:23:00,2777024.448
2024-04-17 19:24:00,2809834.219
2024-04-17 19:25:00,2764797.863
2024-04-17 19:26:00,2756630.22
2024-04-17 19:27:00,2788115.857
2024-04-17 19:28:00,2792592.941
2024-04-17 19:29:00,2772258.812
2024-04-17 19:30:00,2735175.055
2024-04-17 19:31:00,2774171.514
2024-04-17 19:32:00,2832044.984
2024-04-17 19:33:00,2823378.103
2024-04-17 19:34:00,2855981.627
2024-04-17 19:35:00,2856317.084
2024-04-17 19:36:00,2785757.344
2024-04-17 19:37:00,2799635.797
2024-04-17 19:38:00,2770492.396
2024-04-17 19:39:00,2741221.889
2024-04-17 19:40:00,2800293.79
2024-04-17 19:41:00,2815216.25
2024-04-17 19:42:00,2760430.472
2024-04-17 19:43:00,2736068.005
2024-04-17 19:44:00,2766388.272
2024-04-17 19:45:00,2784079.355
2024-04-17 19:46:00,2747186.74
2024-04-17 19:47:00,2741453.268
2024-04-17 19:48:00,2755280.206
2024-04-17 19:49:00,2779872.558
2024-04-17 19:50:00,2800668.383
2024-04-17 19:51:00,2791276.907
2024-04-17 19:52:00,2768146.733
2024-04-17 19:53:00,2768458.395
2024-04-17 19:54:00,2786564.045
2024-04-17 19:55:00,2817825.89
2024-04-17 19:56:00,2772414.241
2024-04-17 19:57:00,2771713.217
2024-04-17 19:58:00,2778903.526
2024-04-17 19:59:00,2740843.098
2024-04-17 20:00:00,2745528.147
2024-04-17 20:01:00,2826525.641
2024-04-17 20:02:00,2864517.932
2024-04-17 20:03:00,2779542.741
2024-04-17 20:04:00,2758810.338
2024-04-17 20:05:00,2781551.067
2024-04-17 20:06:00,2785051.384
2024-04-17 20:07:00,2790479.538
2024-04-17 20:08:00,2785993.726
2024-04-17 20:09:00,2776537.856
2024-04-17 20:10:00,2778410.83
2024-04-17 20:11:00,2759133.57
2024-04-17 20:12:00,2751184.65
2024-04-17 20:13:00,2745614.609
2024-04-17 20:14:00,2765200.654
2024-04-17 20:15:00,2767276.547
2024-04-17 20:16:00,2794361.066
2024-04-17 20:17:00,2801414.603
2024-04-17 20:18:00,2761233.031
2024-04-17 20:19:00,2809516.199
2024-04-17 20:20:00,2808779.678
2024-04-17 20:21:00,2784672.621
2024-04-17 20:22:00,2762804.337
2024-04-17 20:23:00,2749188.498
2024-04-17 20:24:00,2750577.188
2024-04-17 20:25:00,2760828.986
2024-04-17 20:26:00,2799111.592
2024-04-17 20:27:00,2787812.755
2024-04-17 20:28:00,2769237.362
2024-04-17 20:29:00,2794271.571
2024-04-17 20:30:00,2785524.478
2024-04-17 20:31:00,2792326.458
2024-04-17 20:32:00,2772032.677
2024-04-17 20:33:00,2730248.072
2024-04-17 20:34:00,2744790.61
2024-04-17 20:35:00,2772287.188
2024-04-17 20:36:00,2759277.919
